-149.385019,-448.817932,245.796009,wall,0,0,0,0,0,13:49:41:460
-147.364377,-448.852789,246.597887,wall,0,0,0,0,0,13:49:41:502
-146.388988,-448.877028,247.155869,wall,0,0,0,0,0,13:49:41:556
-146.718211,-448.870087,246.996583,wall,0,0,0,0,0,13:49:41:583
-147.058258,-448.88362,247.310562,wall,0,0,0,0,0,13:49:41:607
-147.458482,-448.877187,247.162893,wall,0,0,0,0,0,13:49:41:634
-147.995823,-448.87678,247.155092,wall,0,0,0,0,0,13:49:41:662
-148.091148,-448.835018,246.18791,wall,0,0,0,0,0,13:49:41:688
-148.241981,-448.785131,245.033189,wall,0,0,0,0,0,13:49:41:716
-148.731541,-448.77138,244.715535,wall,0,0,0,0,0,13:49:41:745
-149.144471,-448.787454,245.089402,wall,0,0,0,0,0,13:49:41:773
-149.337804,-448.791178,245.176202,wall,0,0,0,0,0,13:49:41:802
-149.412466,-448.810736,245.629376,wall,0,0,0,0,0,13:49:41:830
-148.895121,-448.858265,246.728258,wall,0,0,0,0,0,13:49:41:858
-149.234321,-448.873828,247.089737,wall,0,0,0,0,0,13:49:41:885
-150.67072,-448.80133,245.414101,wall,0,0,0,0,0,13:49:41:911
-151.20333,-448.802493,245.443161,wall,0,0,0,0,0,13:49:41:936
-154.132344,-448.752168,244.285271,wall,0,0,0,0,0,13:49:41:963
-155.043251,-448.721233,243.571211,wall,0,0,0,0,0,13:49:41:988
-155.044975,-448.712721,243.37451,wall,0,0,0,0,0,13:49:42:19
-155.170457,-448.719541,243.532924,wall,0,0,0,0,0,13:49:42:39
-153.833633,-448.680219,242.618606,wall,0,0,0,0,0,13:49:42:95
-153.294235,-448.695238,242.964552,wall,0,0,0,0,0,13:49:42:119
-143.961139,-448.620801,216.473992,wall,0,0,0,0,0,13:49:42:151
-120.661031,-448.942072,142.988323,wall,0,0,0,0,0,13:49:42:175
-120.826274,-448.940518,143.049437,wall,0,0,0,0,0,13:49:42:206
-99.499971,-449.0,74.260933,monalisa,240,330,-140,-450,183,13:49:42:231
-98.051219,-448.999985,43.173374,monalisa,240,330,-140,-450,183,13:49:42:261
-97.036236,-448.999983,41.409923,monalisa,240,330,-140,-450,183,13:49:42:286
-96.54934,-449.000013,42.892157,monalisa,240,330,-140,-450,183,13:49:42:317
-95.976783,-449.000011,43.196721,monalisa,240,330,-140,-450,183,13:49:42:343
-96.154117,-448.999993,43.142459,monalisa,240,330,-140,-450,183,13:49:42:373
-96.341908,-449.000024,43.096185,monalisa,240,330,-140,-450,183,13:49:42:398
-84.831167,-448.999998,23.145101,monalisa,240,330,-140,-450,183,13:49:42:427
-65.99611,-444.355394,9.884833,podloga,0,0,0,0,0,13:49:42:455
-65.980412,-442.804787,9.88483,podloga,0,0,0,0,0,13:49:42:483
-65.791377,-442.344588,9.884833,podloga,0,0,0,0,0,13:49:42:511
-65.70859,-442.490012,9.884833,podloga,0,0,0,0,0,13:49:42:540
-65.830418,-444.38864,9.884841,podloga,0,0,0,0,0,13:49:42:567
-65.758502,-443.983731,9.884832,podloga,0,0,0,0,0,13:49:42:595
-65.844078,-443.596767,9.884841,podloga,0,0,0,0,0,13:49:42:623
-67.311988,-432.39696,9.884829,podloga,0,0,0,0,0,13:49:42:652
-68.091278,-430.20834,9.884828,podloga,0,0,0,0,0,13:49:42:680
-68.52233,-428.145515,9.884836,podloga,0,0,0,0,0,13:49:42:709
-70.394338,-427.659466,9.884829,podloga,0,0,0,0,0,13:49:42:738
-70.336964,-427.973962,9.884833,podloga,0,0,0,0,0,13:49:42:767
-67.75526,-426.512821,9.884839,podloga,0,0,0,0,0,13:49:42:797
-68.696692,-430.419368,9.884834,podloga,0,0,0,0,0,13:49:42:822
-68.500535,-430.269402,9.884832,podloga,0,0,0,0,0,13:49:42:851
-68.883893,-433.275498,9.884835,podloga,0,0,0,0,0,13:49:42:876
-85.730842,-449.000007,36.901366,monalisa,240,330,-140,-450,183,13:49:42:904
-85.840841,-448.999999,37.117155,monalisa,240,330,-140,-450,183,13:49:42:931
-109.976421,-448.999999,91.889543,monalisa,240,330,-140,-450,183,13:49:42:960
-118.093969,-448.999998,117.702369,monalisa,240,330,-140,-450,183,13:49:42:987
-117.934424,-449.000013,119.420329,monalisa,240,330,-140,-450,183,13:49:43:14
-119.326369,-448.999976,120.770211,monalisa,240,330,-140,-450,183,13:49:43:40
-119.10281,-448.999974,121.891998,monalisa,240,330,-140,-450,183,13:49:43:70
-118.878146,-449.000001,121.900586,monalisa,240,330,-140,-450,183,13:49:43:92
-120.626132,-448.999978,121.815132,monalisa,240,330,-140,-450,183,13:49:43:135
-122.383471,-448.999979,121.58834,monalisa,240,330,-140,-450,183,13:49:43:159
-122.603278,-448.999993,121.252252,monalisa,240,330,-140,-450,183,13:49:43:185
-121.567652,-448.999987,119.157896,monalisa,240,330,-140,-450,183,13:49:43:211
-120.933521,-448.999978,119.40132,monalisa,240,330,-140,-450,183,13:49:43:238
-121.609298,-448.999996,120.73529,monalisa,240,330,-140,-450,183,13:49:43:279
-121.63331,-448.999984,120.883967,monalisa,240,330,-140,-450,183,13:49:43:307
-121.573136,-449.000013,120.998149,monalisa,240,330,-140,-450,183,13:49:43:332
-128.503097,-448.999989,128.54028,monalisa,240,330,-140,-450,183,13:49:43:356
-148.26779,-448.66469,165.17109,wall,0,0,0,0,0,13:49:43:383
-148.460119,-448.659821,167.18188,wall,0,0,0,0,0,13:49:43:409
-148.511598,-448.659545,167.072623,wall,0,0,0,0,0,13:49:43:437
-148.63467,-448.658841,166.831117,wall,0,0,0,0,0,13:49:43:464
-148.880673,-448.657356,166.412699,wall,0,0,0,0,0,13:49:43:493
-149.168621,-448.655163,166.191737,wall,0,0,0,0,0,13:49:43:520
-150.359797,-448.646887,164.837859,wall,0,0,0,0,0,13:49:43:548
-149.522435,-448.652606,165.847968,wall,0,0,0,0,0,13:49:43:576
-149.514812,-448.6525,165.972738,wall,0,0,0,0,0,13:49:43:604
-148.733964,-448.658942,166.219597,wall,0,0,0,0,0,13:49:43:632
-148.397362,-448.661352,166.565011,wall,0,0,0,0,0,13:49:43:660
-148.573262,-448.658636,167.300391,wall,0,0,0,0,0,13:49:43:688
-153.734819,-448.584816,185.246227,wall,0,0,0,0,0,13:49:43:717
-158.48763,-448.535807,239.286516,wall,0,0,0,0,0,13:49:43:744
-158.796102,-448.558226,239.806186,wall,0,0,0,0,0,13:49:43:773
-159.147675,-448.730608,243.79887,wall,0,0,0,0,0,13:49:43:801
-158.889234,-448.763183,244.552639,wall,0,0,0,0,0,13:49:43:829
-159.047645,-448.758628,244.447682,wall,0,0,0,0,0,13:49:43:856
-158.207607,-448.776737,244.864674,wall,0,0,0,0,0,13:49:43:883
-156.229193,-448.736027,243.917153,wall,0,0,0,0,0,13:49:43:910
-156.462357,-448.727188,243.712893,wall,0,0,0,0,0,13:49:43:938
-156.519011,-448.704425,243.186017,wall,0,0,0,0,0,13:49:44:21
-155.414674,-448.735266,243.897707,wall,0,0,0,0,0,13:49:44:54
-155.701962,-448.740793,244.025933,wall,0,0,0,0,0,13:49:44:81
-156.651788,-448.709612,243.306284,wall,0,0,0,0,0,13:49:44:111
-157.91411,-448.632443,241.522675,wall,0,0,0,0,0,13:49:44:159
-157.10164,-448.689986,242.852725,wall,0,0,0,0,0,13:49:44:183
-156.38336,-448.661174,242.183963,wall,0,0,0,0,0,13:49:44:212
-154.88812,-448.668712,242.35423,wall,0,0,0,0,0,13:49:44:241
-154.630179,-448.668141,242.340656,wall,0,0,0,0,0,13:49:44:270
-154.245681,-448.656965,242.080611,wall,0,0,0,0,0,13:49:44:298
-154.319072,-448.655331,242.042951,wall,0,0,0,0,0,13:49:44:326
-155.189361,-448.640799,241.709085,wall,0,0,0,0,0,13:49:44:356
-155.430538,-448.640181,241.695985,wall,0,0,0,0,0,13:49:44:383
-156.381892,-448.661859,242.199576,wall,0,0,0,0,0,13:49:44:411
-155.635534,-448.675707,242.518847,wall,0,0,0,0,0,13:49:44:438
-154.641205,-448.647286,241.858021,wall,0,0,0,0,0,13:49:44:467
-154.623844,-448.638172,241.646221,wall,0,0,0,0,0,13:49:44:495
-154.491145,-448.61506,241.110874,wall,0,0,0,0,0,13:49:44:523
-155.049982,-448.666219,242.297358,wall,0,0,0,0,0,13:49:44:551
-155.196562,-448.713136,243.383989,wall,0,0,0,0,0,13:49:44:580
-155.349754,-448.717682,243.489901,wall,0,0,0,0,0,13:49:44:606
-154.465818,-448.716037,243.448826,wall,0,0,0,0,0,13:49:44:633
-154.394572,-448.712828,243.37508,wall,0,0,0,0,0,13:49:44:660
-154.38832,-448.589979,240.529987,wall,0,0,0,0,0,13:49:44:688
