-177.92584,-449.000023,266.939525,monalisa,240,330,-140,-450,183,13:39:50:368
-177.507449,-448.999996,264.786815,monalisa,240,330,-140,-450,183,13:39:50:441
-176.169794,-448.999987,264.508401,monalisa,240,330,-140,-450,183,13:39:50:463
-175.916454,-449.000004,264.05718,monalisa,240,330,-140,-450,183,13:39:50:487
-176.167089,-449.000012,264.837404,monalisa,240,330,-140,-450,183,13:39:50:517
-176.495325,-449.000009,265.429708,monalisa,240,330,-140,-450,183,13:39:50:545
-176.710443,-449.00001,265.846994,monalisa,240,330,-140,-450,183,13:39:50:571
-176.870315,-449.000008,265.524822,monalisa,240,330,-140,-450,183,13:39:50:603
-176.673829,-448.999996,264.516568,monalisa,240,330,-140,-450,183,13:39:50:629
-176.327365,-448.999998,264.272403,monalisa,240,330,-140,-450,183,13:39:50:661
-176.267954,-448.999993,263.851855,monalisa,240,330,-140,-450,183,13:39:50:687
-176.448359,-449.000017,264.045695,monalisa,240,330,-140,-450,183,13:39:50:725
-176.286629,-448.999995,263.874897,monalisa,240,330,-140,-450,183,13:39:50:743
-176.356841,-449.000007,263.305335,monalisa,240,330,-140,-450,183,13:39:50:771
-177.653488,-449.000011,263.282799,monalisa,240,330,-140,-450,183,13:39:50:811
-178.007707,-449.000008,263.268317,monalisa,240,330,-140,-450,183,13:39:50:838
