296.04136,448.999986,257.344223,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:44:969
294.655889,449.000007,257.690586,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:44:998
294.60903,448.999999,257.771723,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:25
295.39424,449.000002,257.471125,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:54
294.968101,448.999995,257.52604,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:82
295.236632,448.999986,257.59968,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:110
295.735124,449.000007,257.801724,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:138
295.986365,448.999988,257.300591,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:166
296.137391,448.999979,257.774471,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:195
296.551984,449.000005,258.402097,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:223
296.661989,449.000003,258.67456,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:251
296.781421,448.99999,257.357826,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:280
295.741682,448.999996,255.757538,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:308
291.256493,449.000002,229.359285,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:337
272.356063,449.00001,180.177515,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:365
271.885683,449.00001,164.997402,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:396
271.90977,448.999988,164.689925,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:420
270.986013,448.999981,162.535902,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:472
270.853509,449.000002,161.79906,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:498
270.747561,449.000016,161.762362,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:527
271.382583,448.999988,161.895717,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:556
296.529466,448.999992,137.928699,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:586
305.617455,449.000016,130.99376,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:613
305.275286,448.999993,129.822881,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:642
305.756747,449.000018,129.519449,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:669
305.829873,448.999993,129.453985,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:698
305.922347,449.000015,129.361187,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:724
307.718459,449.000013,130.506146,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:751
307.956634,449.000008,130.300942,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:777
307.289308,449.000005,130.649633,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:805
307.161681,448.999982,130.807652,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:831
307.149474,448.999995,130.779286,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:858
306.984222,449.00001,130.886191,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:887
306.350775,449.000021,130.877862,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:928
306.414398,448.999996,131.275263,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:957
307.535953,449.000007,131.07113,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:45:982
307.510423,449.000013,130.268141,monalisa,240,330,-78,036861,460,777054,183,080716,13:33:46:8
