-91.413554,-448.999987,154.307147,monalisa,240,330,-140,-450,183,14:12:19:736
-91.471307,-448.999989,154.286362,monalisa,240,330,-140,-450,183,14:12:19:764
-90.611333,-449.000015,152.873688,monalisa,240,330,-140,-450,183,14:12:19:789
-89.772737,-449.00002,152.778792,monalisa,240,330,-140,-450,183,14:12:19:816
-77.64386,-449.000026,144.096054,monalisa,240,330,-140,-450,183,14:12:19:844
-76.269966,-449.000005,138.324143,monalisa,240,330,-140,-450,183,14:12:19:871
-75.142216,-449.000004,138.03781,monalisa,240,330,-140,-450,183,14:12:19:899
-74.204979,-449.000007,138.021352,monalisa,240,330,-140,-450,183,14:12:19:925
-73.756605,-448.999998,138.445866,monalisa,240,330,-140,-450,183,14:12:19:953
-72.745494,-448.999996,138.10375,monalisa,240,330,-140,-450,183,14:12:19:979
-72.508552,-448.999986,138.04638,monalisa,240,330,-140,-450,183,14:12:20:5
-72.513401,-449.000004,138.568601,monalisa,240,330,-140,-450,183,14:12:20:33
-71.737745,-449.000007,138.36518,monalisa,240,330,-140,-450,183,14:12:20:57
-72.767254,-448.999992,140.364503,monalisa,240,330,-140,-450,183,14:12:20:98
-71.730595,-449.000011,139.777207,monalisa,240,330,-140,-450,183,14:12:20:125
-69.557819,-449.000023,139.569589,monalisa,240,330,-140,-450,183,14:12:20:151
-68.722353,-448.999981,138.716821,monalisa,240,330,-140,-450,183,14:12:20:179
-68.627218,-448.999992,138.712874,monalisa,240,330,-140,-450,183,14:12:20:207
-68.494825,-448.999992,141.073604,monalisa,240,330,-140,-450,183,14:12:20:233
-67.607459,-449.00001,141.371839,monalisa,240,330,-140,-450,183,14:12:20:262
-68.583842,-448.999997,140.118728,monalisa,240,330,-140,-450,183,14:12:20:288
-68.545082,-449.000002,140.353491,monalisa,240,330,-140,-450,183,14:12:20:316
-68.402576,-449.000015,139.679161,monalisa,240,330,-140,-450,183,14:12:20:334
-70.882583,-448.999994,139.577214,monalisa,240,330,-140,-450,183,14:12:20:385
-71.342728,-448.999997,139.687381,monalisa,240,330,-140,-450,183,14:12:20:414
-71.447681,-449.000017,140.345663,monalisa,240,330,-140,-450,183,14:12:20:444
-71.141685,-449.000015,140.115132,monalisa,240,330,-140,-450,183,14:12:20:487
-70.151671,-448.999991,140.095416,monalisa,240,330,-140,-450,183,14:12:20:510
-70.012423,-448.999991,139.716156,monalisa,240,330,-140,-450,183,14:12:20:537
-69.627013,-449.000006,139.456305,monalisa,240,330,-140,-450,183,14:12:20:565
-69.928397,-448.999995,139.096696,monalisa,240,330,-140,-450,183,14:12:20:587
-71.825141,-449.000013,139.422996,monalisa,240,330,-140,-450,183,14:12:20:639
-72.641989,-448.999997,139.630209,monalisa,240,330,-140,-450,183,14:12:20:667
-71.743977,-449.000007,139.709099,monalisa,240,330,-140,-450,183,14:12:20:691
-71.556715,-449.000009,140.625107,monalisa,240,330,-140,-450,183,14:12:20:714
-72.184548,-448.999989,141.08834,monalisa,240,330,-140,-450,183,14:12:20:741
-72.026802,-449.000013,141.458412,monalisa,240,330,-140,-450,183,14:12:20:764
-72.213963,-449.000012,141.341484,monalisa,240,330,-140,-450,183,14:12:20:797
-72.150723,-449.000023,141.380403,monalisa,240,330,-140,-450,183,14:12:20:815
-72.397476,-448.999999,140.468346,monalisa,240,330,-140,-450,183,14:12:20:843
-71.162945,-448.99999,139.871898,monalisa,240,330,-140,-450,183,14:12:20:867
-71.415224,-448.999994,139.090833,monalisa,240,330,-140,-450,183,14:12:20:895
-72.509963,-449.000001,139.175655,monalisa,240,330,-140,-450,183,14:12:20:920
-72.479353,-448.999999,137.819189,monalisa,240,330,-140,-450,183,14:12:20:949
-72.329562,-448.999994,137.853238,monalisa,240,330,-140,-450,183,14:12:20:974
-72.358199,-449.000008,137.41474,monalisa,240,330,-140,-450,183,14:12:20:995
-72.462849,-449.000005,137.655446,monalisa,240,330,-140,-450,183,14:12:21:48
-88.31605,-448.999992,155.086598,monalisa,240,330,-140,-450,183,14:12:21:69
-119.36976,-448.885113,185.865972,wall,0,0,0,0,0,14:12:21:97
-119.24823,-448.886003,185.995111,wall,0,0,0,0,0,14:12:21:123
-119.161809,-448.886657,186.056638,wall,0,0,0,0,0,14:12:21:151
-119.295624,-448.88578,185.863152,wall,0,0,0,0,0,14:12:21:175
-119.778496,-448.881966,185.604067,wall,0,0,0,0,0,14:12:21:203
-119.839446,-448.884641,183.586604,wall,0,0,0,0,0,14:12:21:228
-119.231814,-448.889628,183.787417,wall,0,0,0,0,0,14:12:21:256
-119.000859,-448.893192,182.823336,wall,0,0,0,0,0,14:12:21:282
-119.137844,-448.891913,182.881837,wall,0,0,0,0,0,14:12:21:310
-118.964109,-448.892166,183.678233,wall,0,0,0,0,0,14:12:21:337
-127.122425,-448.805612,193.119758,wall,0,0,0,0,0,14:12:21:365
-133.695518,-448.728327,205.448707,wall,0,0,0,0,0,14:12:21:391
-133.848151,-448.727234,205.314727,wall,0,0,0,0,0,14:12:21:412
-133.960199,-448.724101,206.668091,wall,0,0,0,0,0,14:12:21:440
-133.8081,-448.725485,206.623461,wall,0,0,0,0,0,14:12:21:467
-133.898645,-448.724572,206.721496,wall,0,0,0,0,0,14:12:21:493
-133.408241,-448.728365,207.025373,wall,0,0,0,0,0,14:12:21:519
-133.59042,-448.726642,207.092216,wall,0,0,0,0,0,14:12:21:545
-134.287566,-448.716872,209.406645,wall,0,0,0,0,0,14:12:21:573
